GCA_900128725.1,Buchnera aphidicola
GCA_009832865.1,Colwellia sp. 20A7
GCA_022496685.1,Pseudomonas sp. B707
GCA_009870825.1,Paenibacillus sp. USDA918EY
GCA_009870785.1,Paenibacillus sp. An7
GCA_030652575.1,Stagnimonas sp.
GCA_014380375.1,Steroidobacteraceae bacterium
GCA_955652625.1,uncultured Steroidobacteraceae bacterium
GCA_003730135.1,Stagnimonas aquatica
GCA_023136635.1,Anaerohalosphaera sp.
GCA_009865605.1,Streptomyces sp. SID1034
GCA_009865565.1,Streptomyces sp. SID1046
GCA_009865595.1,Streptomyces sp. SID1328
GCA_009865585.1,Streptomyces sp. SID161
GCA_009865465.1,Streptomyces sp. SID1
GCA_009865505.1,Streptomyces sp. SID2119
GCA_009865525.1,Streptomyces sp. SID2131
GCA_009865545.1,Streptomyces sp. SID2563
GCA_009865475.1,Streptomyces sp. SID2888
GCA_009865415.1,Streptomyces sp. SID2955
GCA_009865205.1,Streptomyces sp. SID2999
GCA_009865405.1,Streptomyces sp. SID3212
GCA_009865215.1,Streptomyces sp. SID3343
GCA_009865165.1,Streptomyces sp. SID335
GCA_009865175.1,Streptomyces sp. SID337
GCA_009865425.1,Streptomyces sp. SID3915
GCA_009865385.1,Streptomyces sp. SID486
GCA_009865365.1,Streptomyces sp. SID4912
GCA_009865325.1,Streptomyces sp. SID4913
GCA_009865275.1,Streptomyces sp. SID4915
GCA_009865265.1,Streptomyces sp. SID4917
GCA_009865305.1,Streptomyces sp. SID4919
GCA_009863275.1,Streptomyces sp. SID4920
GCA_009863285.1,Streptomyces sp. SID4921
GCA_009863265.1,Streptomyces sp. SID4923
GCA_009863235.1,Streptomyces sp. SID4925
GCA_009863225.1,Streptomyces sp. SID4926
GCA_009863155.1,Streptomyces sp. SID4928
GCA_009865225.1,Streptomyces sp. SID4931
GCA_009863175.1,Streptomyces sp. SID4934
GCA_009863125.1,Streptomyces sp. SID4936
GCA_009863145.1,Streptomyces sp. SID4937
GCA_009863165.1,Streptomyces sp. SID4939
GCA_009862475.1,Streptomyces sp. SID4940
GCA_009862465.1,Streptomyces sp. SID4941
GCA_009862565.1,Streptomyces sp. SID4944
GCA_009862405.1,Streptomyces sp. SID4945
GCA_009862025.1,Streptomyces sp. SID4946
GCA_009863045.1,Streptomyces sp. SID4948
GCA_009863095.1,Streptomyces sp. SID4950
GCA_009863085.1,Streptomyces sp. SID4951
GCA_009863005.1,Streptomyces sp. SID4956
GCA_009863035.1,Streptomyces sp. SID4982
GCA_009863025.1,Streptomyces sp. SID4985
GCA_009862985.1,Streptomyces sp. SID5464
GCA_009862965.1,Streptomyces sp. SID5466
GCA_009862885.1,Streptomyces sp. SID5468
GCA_009862865.1,Streptomyces sp. SID5469
GCA_009862925.1,Streptomyces sp. SID5470
GCA_009862935.1,Streptomyces sp. SID5471
GCA_009862825.1,Streptomyces sp. SID5473
GCA_009862895.1,Streptomyces sp. SID5474
GCA_009872645.1,Streptomyces sp. SID5475
GCA_009870085.1,Streptomyces sp. SID5476
GCA_009872595.1,Streptomyces sp. SID5477
GCA_009872615.1,Streptomyces sp. SID5594
GCA_009870095.1,Streptomyces sp. SID5606
GCA_009872565.1,Streptomyces sp. SID5614
GCA_009872555.1,Streptomyces sp. SID5643
GCA_009872515.1,Streptomyces sp. SID5770
GCA_009870065.1,Streptomyces sp. SID5785
GCA_009872535.1,Streptomyces sp. SID5789
GCA_009862125.1,Streptomyces sp. SID5910
GCA_009873275.1,Streptomyces sp. SID5914
GCA_009862725.1,Streptomyces sp. SID5926
GCA_009862785.1,Gordonia sp. SID5947
GCA_009862665.1,Streptomyces sp. SID5998
GCA_009862745.1,Streptomyces sp. SID6013
GCA_009862775.1,Streptomyces sp. SID6041
GCA_009862765.1,Streptomyces sp. SID6137
GCA_009862845.1,Streptomyces sp. SID6139
GCA_009862675.1,Streptomyces sp. SID625
GCA_009862685.1,Streptomyces sp. SID685
GCA_009862625.1,Streptomyces sp. SID69
GCA_009862635.1,Streptomyces sp. SID724
GCA_009862585.1,Streptomyces sp. SID7760
GCA_009862605.1,Streptomyces sp. SID7803
GCA_009862515.1,Streptomyces sp. SID7804
GCA_009862505.1,Streptomyces sp. SID7805
GCA_009862525.1,Streptomyces sp. SID7810
GCA_009862445.1,Streptomyces sp. SID7813
GCA_009862215.1,Streptomyces sp. SID7814
GCA_009862365.1,Streptomyces sp. SID7815
GCA_009862245.1,Streptomyces sp. SID7816
GCA_009862345.1,Streptomyces sp. SID7817
GCA_009862315.1,Kitasatospora sp. SID7827
GCA_009862355.1,Streptomyces sp. SID7834
GCA_009862205.1,Streptomyces sp. SID8350
GCA_009862265.1,Streptomyces sp. SID8352
GCA_009862225.1,Streptomyces sp. SID8354
GCA_009862145.1,Streptomyces sp. SID8356
GCA_009862105.1,Streptomyces sp. SID8357
GCA_009862055.1,Streptomyces sp. SID8358
GCA_009862115.1,Streptomyces sp. SID8359
GCA_009862045.1,Streptomyces sp. SID8360
GCA_009862155.1,Streptomyces sp. SID8361
GCA_009910495.1,Amycolatopsis sp. SID8362
GCA_009862415.1,Streptomyces sp. SID8364
GCA_009862035.1,Streptomyces sp. SID8366
GCA_009862305.1,Streptomyces sp. SID8367
GCA_009865075.1,Streptomyces sp. SID8369
GCA_009865085.1,Streptomyces sp. SID8370
GCA_009865125.1,Streptomyces sp. SID8371
GCA_009865065.1,Streptomyces sp. SID8373
GCA_009865135.1,Streptomyces sp. SID8374
GCA_009865035.1,Streptomyces sp. SID8375
GCA_009865025.1,Streptomyces sp. SID8376
GCA_009864915.1,Streptomyces sp. SID8377
GCA_009864905.1,Streptomyces sp. SID8378
GCA_009864845.1,Streptomyces sp. SID8379
GCA_009864855.1,Streptomyces sp. SID8380
GCA_009864865.1,Streptomyces sp. SID8381
GCA_009864805.1,Streptomyces sp. SID8382
GCA_009864975.1,Pseudonocardia sp. SID8383
GCA_009864985.1,Streptomyces sp. SID8385
GCA_009864965.1,Streptomyces sp. SID89
GCA_009834385.1,Lactobacillus sp. JM1
GCA_010091945.1,Myxacorys almedinensis A
GCA_010091925.1,Nostoc sp. B(2019)
GCA_013110545.1,Roseobacter sp. HKCCD7328
GCA_013110485.1,Roseobacter sp. HKCCD7580
GCA_013110495.1,Roseobacter sp. HKCCD8195
GCA_013110475.1,Roseobacter sp. HKCCD8503
GCA_013110435.1,Roseobacter sp. HKCCD8432
GCA_013110415.1,Roseobacter sp. HKCCD8882
GCA_013110395.1,Roseobacter sp. HKCCD9005
GCA_013110405.1,Roseobacter sp. HKCCD8504-2
GCA_013110375.1,Roseobacter sp. HKCCD9055
GCA_013110315.1,Roseobacter sp. HKCCD8430
GCA_013110295.1,Roseobacter sp. HKCCD8659
GCA_013110515.1,Roseobacter sp. HKCCD9050
GCA_013110305.1,Roseobacter sp. HKCCD7581
GCA_013110275.1,Roseobacter sp. HKCCD9021
GCA_013110325.1,Roseobacter sp. HKCCD8495
GCA_013110245.1,Roseobacter sp. HKCCD9054-2
GCA_013110185.1,Roseobacter sp. HKCCD8430-2
GCA_013110225.1,Roseobacter sp. HKCCD5916-2
GCA_013110205.1,Roseobacter sp. HKCCD5941
GCA_013110155.1,Roseobacter sp. HKCCD7327
GCA_013110125.1,Roseobacter sp. HKCCD7372
GCA_013110175.1,Roseobacter sp. HKCCD7386
GCA_013110105.1,Roseobacter sp. HKCCD7387
GCA_013110095.1,Roseobacter sp. HKCCD7389
GCA_013110065.1,Roseobacter sp. HKCCD8767
GCA_013110045.1,Roseobacter sp. HKCCD8700
GCA_013110035.1,Roseobacter sp. HKCCD9027
GCA_013110005.1,Roseobacter sp. HKCCD9057
GCA_013109995.1,Roseobacter sp. HKCCD8482
GCA_013109955.1,Roseobacter sp. HKCCD8309
GCA_013109965.1,Roseobacter sp. HKCCD8483
GCA_013109915.1,Roseobacter sp. HKCCD9037
GCA_013109905.1,Roseobacter sp. HKCCD5914
GCA_013179455.1,Roseobacter sp. HKCCD7100-2
GCA_013179415.1,Roseobacter sp. HKCCD7780
GCA_013109895.1,Roseobacter sp. HKCCD8822
GCA_013109865.1,Roseobacter sp. HKCCD7397
GCA_013179375.1,Roseobacter sp. HKCCD7924
GCA_013109855.1,Roseobacter sp. HKCCD4356
GCA_013109805.1,Roseobacter sp. HKCCD7413-1
GCA_013109825.1,Roseobacter sp. HKCCD7542
GCA_013109795.1,Roseobacter sp. HKCCD7634
GCA_013109775.1,Roseobacter sp. HKCCD8417
GCA_013109735.1,Roseobacter sp. HKCCD9026
GCA_013109755.1,Roseobacter sp. HKCCD7886
GCA_013109715.1,Roseobacter sp. HKCCD8264
GCA_013109675.1,Roseobacter sp. HKCCD8420
GCA_013109685.1,Roseobacter sp. HKCCD9039
GCA_013179425.1,Roseobacter sp. HKCCD6565
GCA_013109635.1,Roseobacter sp. HKCCD6543
GCA_013179385.1,Roseobacter sp. HKCCD7022
GCA_013109645.1,Roseobacter sp. HKCCD7371
GCA_013109615.1,Roseobacter sp. HKCCD7378
GCA_013109585.1,Roseobacter sp. HKCCD8421
GCA_013109575.1,Roseobacter sp. HKCCD8485
GCA_013109545.1,Roseobacter sp. HKCCD8410
GCA_013109515.1,Roseobacter sp. HKCCD9043
GCA_013179355.1,Roseobacter sp. HKCCD6576
GCA_013179335.1,Roseobacter sp. HKCCD7100
GCA_013109525.1,Roseobacter sp. HKCCD9028
GCA_013109485.1,Roseobacter sp. HKCCD8657
GCA_013109475.1,Roseobacter sp. HKCCD8411
GCA_013179295.1,Roseobacter sp. HKCCD7120-1
GCA_013109435.1,Roseobacter sp. HKCCD8721
GCA_013109425.1,Roseobacter sp. HKCCD8733
GCA_013109415.1,Roseobacter sp. HKCCD7422
GCA_013109385.1,Roseobacter sp. HKCCD7561
GCA_013109345.1,Roseobacter sp. HKCCD8415
GCA_013109335.1,Roseobacter sp. HKCCD8703
GCA_013109315.1,Roseobacter sp. HKCCD7906
GCA_013109375.1,Roseobacter sp. HKCCD8628
GCA_013109295.1,Roseobacter sp. HKCCD9152
GCA_013109215.1,Roseobacter sp. HKCCD8269
GCA_013109235.1,Roseobacter sp. HKCCD8472
GCA_013109195.1,Roseobacter sp. HKCCD8304
GCA_013179285.1,Roseobacter sp. HKCCD6576-2
GCA_013109265.1,Roseobacter sp. HKCCD8752
GCA_013179275.1,Roseobacter sp. HKCCD7120
GCA_013109175.1,Roseobacter sp. HKCCD7390
GCA_013109115.1,Roseobacter sp. HKCCD7373
GCA_013109145.1,Roseobacter sp. HKCCD5922
GCA_013109125.1,Roseobacter sp. HKCCD6510
GCA_013109065.1,Roseobacter sp. HKCCD5927
GCA_013109085.1,Roseobacter sp. HKCCD5935
GCA_013109025.1,Roseobacter sp. HKCCD6541
GCA_013109055.1,Roseobacter sp. HKCCD9030
GCA_013108995.1,Roseobacter sp. HKCCD8469
GCA_013109015.1,Roseobacter sp. HKCCD8507
GCA_013108905.1,Roseobacter sp. HKCCD6507
GCA_013108935.1,Roseobacter sp. HKCCD7538
GCA_013108955.1,Roseobacter sp. HKCCD7632
GCA_013108925.1,Roseobacter sp. HKCCD8773
GCA_013108895.1,Roseobacter sp. HKCCD5934-2
GCA_013108845.1,Roseobacter sp. HKCCD7382
GCA_013108835.1,Roseobacter sp. HKCCD8486
GCA_013108825.1,Roseobacter sp. HKCCD8214
GCA_013108805.1,Roseobacter sp. HKCCD6544
GCA_013108795.1,Roseobacter sp. HKCCD5916
GCA_013108765.1,Roseobacter sp. HKCCD5928
GCA_013108735.1,Roseobacter sp. HKCCD5934
GCA_013108745.1,Roseobacter sp. HKCCD6502
GCA_013179255.1,Roseobacter sp. HKCCD6490
GCA_013108715.1,Roseobacter sp. HKCCD6540
GCA_013108695.1,Roseobacter sp. HKCCD8806
GCA_013108635.1,Roseobacter sp. HKCCD9051
GCA_013108615.1,Roseobacter sp. HKCCD8749
GCA_013108645.1,Roseobacter sp. HKCCD5930
GCA_013108625.1,Roseobacter sp. HKCCD6132
GCA_013108595.1,Roseobacter sp. HKCCD6301
GCA_013108555.1,Roseobacter sp. HKCCD5856
GCA_013108535.1,Roseobacter sp. HKCCD7415
GCA_013108525.1,Roseobacter sp. HKCCD5862
GCA_013108505.1,Roseobacter sp. HKCCD8435
GCA_013108495.1,Roseobacter sp. HKCCD8810
GCA_013108455.1,Roseobacter sp. HKCCD9052
GCA_013179205.1,Roseobacter sp. HKCCD7959
GCA_013108435.1,Roseobacter sp. HKCCD7391
GCA_013108445.1,Roseobacter sp. HKCCD7577
GCA_013108405.1,Roseobacter sp. HKCCD8088
GCA_013179235.1,Roseobacter sp. HKCCD6491
GCA_013108395.1,Roseobacter sp. HKCCD6508
GCA_013108375.1,Roseobacter sp. HKCCD8487
GCA_013179175.1,Roseobacter sp. HKCCD7103
GCA_013108325.1,Roseobacter sp. HKCCD8419
GCA_013108345.1,Roseobacter sp. HKCCD8267
GCA_013108315.1,Roseobacter sp. HKCCD8499
GCA_013108255.1,Roseobacter sp. HKCCD8199
GCA_013108265.1,Roseobacter sp. HKCCD6795
GCA_013108275.1,Roseobacter sp. HKCCD8190
GCA_013108215.1,Roseobacter sp. HKCCD9019
GCA_013108225.1,Roseobacter sp. HKCCD9199
GCA_013108195.1,Roseobacter sp. HKCCD8831
GCA_013108145.1,Roseobacter sp. HKCCD8801
GCA_013108165.1,Roseobacter sp. HKCCD9010
GCA_013108135.1,Roseobacter sp. HKCCD9180
GCA_013108095.1,Roseobacter sp. HKCCD8505
GCA_013108115.1,Roseobacter sp. HKCCD8191
GCA_013108055.1,Roseobacter sp. HKCCD8413
GCA_013108065.1,Roseobacter sp. HKCCD9041
GCA_013179195.1,Roseobacter sp. HKCCD7121
GCA_013108005.1,Roseobacter sp. HKCCD9066
GCA_013107995.1,Roseobacter sp. HKCCD8809
GCA_013108015.1,Roseobacter sp. HKCCD9042
GCA_013107905.1,Roseobacter sp. HKCCD9056
GCA_013107955.1,Roseobacter sp. HKCCD7635
GCA_013107935.1,Roseobacter sp. HKCCD8877
GCA_013107925.1,Roseobacter sp. HKCCD8481
GCA_013107895.1,Roseobacter sp. HKCCD9065
GCA_013107845.1,Roseobacter sp. HKCCD9072
GCA_013107835.1,Roseobacter sp. HKCCD8515
GCA_013107855.1,Roseobacter sp. HKCCD8429
GCA_013107805.1,Roseobacter sp. HKCCD9024
GCA_013107795.1,Roseobacter sp. HKCCD8812
GCA_013107775.1,Roseobacter sp. HKCCD8765
GCA_013107715.1,Roseobacter sp. HKCCD5938
GCA_013179155.1,Roseobacter sp. HKCCD7124
GCA_013107735.1,Roseobacter sp. HKCCD5941-2
GCA_013107685.1,Roseobacter sp. HKCCD6503
GCA_013107745.1,Roseobacter sp. HKCCD6925
GCA_013179095.1,Roseobacter sp. HKCCD7086
GCA_013107675.1,Roseobacter sp. HKCCD8418
GCA_013107635.1,Roseobacter sp. HKCCD9036
GCA_013107615.1,Roseobacter sp. HKCCD8979
GCA_013107605.1,Roseobacter sp. HKCCD9032
GCA_013107575.1,Roseobacter sp. HKCCD8769
GCA_013107595.1,Roseobacter sp. HKCCD5919
GCA_013179075.1,Roseobacter sp. HKCCD7106
GCA_013107495.1,Roseobacter sp. HKCCD9063
GCA_013107555.1,Roseobacter sp. HKCCD9159
GCA_013107515.1,Roseobacter sp. HKCCD8272
GCA_013107485.1,Roseobacter sp. HKCCD8626
GCA_013107475.1,Roseobacter sp. HKCCD8926
GCA_013107425.1,Roseobacter sp. HKCCD8710
GCA_013107445.1,Roseobacter sp. HKCCD8134
GCA_013107415.1,Roseobacter sp. HKCCD8629
GCA_013107345.1,Roseobacter sp. HKCCD8193
GCA_013107385.1,Roseobacter sp. HKCCD8284
GCA_013107335.1,Roseobacter sp. HKCCD8268
GCA_013107375.1,Roseobacter sp. HKCCD8473
GCA_013107315.1,Roseobacter sp. HKCCD8291
GCA_013107265.1,Roseobacter sp. HKCCD8654
GCA_013107255.1,Roseobacter sp. HKCCD9144
GCA_013107245.1,Roseobacter sp. HKCCD9117-2
GCA_013107215.1,Roseobacter sp. HKCCD7543
GCA_013107235.1,Roseobacter sp. HKCCD8192
GCA_013107185.1,Roseobacter sp. HKCCD8434
GCA_013107175.1,Roseobacter sp. HKCCD8484
GCA_013107125.1,Roseobacter sp. HKCCD8381
GCA_013107135.1,Roseobacter sp. HKCCD8474
GCA_013107115.1,Roseobacter sp. HKCCD8832
GCA_013107045.1,Roseobacter sp. HKCCD8431
GCA_013107035.1,Roseobacter sp. HKCCD8414
GCA_013107095.1,Roseobacter sp. HKCCD9020
GCA_013107025.1,Roseobacter sp. HKCCD9054
GCA_013107015.1,Roseobacter sp. HKCCD8861
GCA_013106965.1,Roseobacter sp. HKCCD7357
GCA_013106955.1,Roseobacter sp. HKCCD5932
GCA_013179105.1,Roseobacter sp. HKCCD6578
GCA_013106975.1,Roseobacter sp. HKCCD6135
GCA_013106925.1,Roseobacter sp. HKCCD6265
GCA_013106915.1,Roseobacter sp. HKCCD9022
GCA_013106895.1,Roseobacter sp. HKCCD8768
GCA_013106855.1,Roseobacter sp. HKCCD5929
GCA_013106865.1,Roseobacter sp. HKCCD6505
GCA_013179085.1,Roseobacter sp. HKCCD7120-2
GCA_013106825.1,Roseobacter sp. HKCCD8198
GCA_013179055.1,Roseobacter sp. HKCCD6571
GCA_013179035.1,Roseobacter sp. HKCCD6575
GCA_013106795.1,Roseobacter sp. HKCCD9073
GCA_013106815.1,Roseobacter sp. HKCCD9025
GCA_013106705.1,Roseobacter sp. HKCCD9061
GCA_013106695.1,Roseobacter sp. HKCCD8914
GCA_013106735.1,Roseobacter sp. HKCCD6497
GCA_013106745.1,Roseobacter sp. HKCCD6547
GCA_013110685.1,Ruegeria sp. HKCCD6157
GCA_009834925.2,Eggerthella guodeyinii
GCA_009831235.1,Shimazuella alba
GCA_031451795.1,Halomonas icarae
GCA_902809815.1,Spiroplasma endosymbiont of Danaus chrysippus
GCA_009830125.1,Kangsaoukella pontilimi
GCA_029238675.1,Oceanicoccus sp.
GCA_019731915.1,Mycobacterium sp. 20091114027_K0903767
GCA_009807035.1,Paenibacillus dendrobii
GCA_003734645.1,"Salmonella enterica subsp. arizonae serovar 13,23:gz51:-"
GCA_010443255.1,"Salmonella enterica subsp. arizonae serovar 40:z4,z24:"
GCA_025356475.1,Isosphaeraceae bacterium
GCA_017405175.1,Thermoguttaceae bacterium
GCA_934725735.1,uncultured Thermoguttaceae bacterium
GCA_009832905.1,Stenotrophomonas sp. 364
GCA_014706005.1,Actinomadura sp. RB99
GCA_019551475.1,Prevotella sp. Rep29
GCA_012911025.1,Azoarcus sp. TTM-91
GCA_009807005.1,Aurantiacibacter rhizosphaerae
GCA_010131535.1,Acerihabitans arboris
GCA_009827695.1,Paenibacillus sp. OT2-17
GCA_014132155.1,Gluconobacter sp. Gdi
GCA_015256905.1,Schaalia sp.
GCA_014876705.1,Flavobacterium sp. SaA2.13
GCA_010078225.1,Flavobacterium salilacus subsp. altitudinum
GCA_014084005.1,Brucella sp. BO3
GCA_016806695.1,Campylobacter bilis
GCA_009823745.1,Streptomyces sp. YIM 132580
GCA_009823805.1,Nocardioides flavescens
GCA_934662325.1,uncultured Gleimia sp.
GCA_015240065.1,Nanchangia anserum
GCA_011604685.1,Spirosoma aureum
GCA_009829025.1,Acinetobacter sp. 18QD2AZ41W
GCA_009857635.1,Duganella vulcania
GCA_009857605.1,Duganella levis
GCA_009857535.1,Duganella margarita
GCA_009857555.1,Duganella sp. CY15W
GCA_009857505.1,Duganella lactea
GCA_009857445.1,Duganella flavida
GCA_009857915.1,Duganella qianjiadongensis
GCA_009857835.1,Duganella fentianensis
GCA_009857475.1,Pseudoduganella guangdongensis
GCA_016712355.1,Vampirovibrionales bacterium
GCA_030065755.1,Prochloraceae cyanobacterium
GCA_009827095.1,Pseudooceanicola albus
GCA_009826895.1,Stappia sediminis
GCA_009826925.1,Burkholderia sp. 4701
GCA_009826995.1,Burkholderia sp. 4812
GCA_009827015.1,Delftia sp. CH05
GCA_011074955.1,Marinobacter caseinilyticus
GCA_009833045.1,Saprospirales bacterium GYS_P2D
GCA_009826915.1,Bacillus sp. BGMRC0062
GCA_009827025.1,Streptomyces sp. HUCO-GS316
GCA_009826875.1,Shinella sp. AETb1-6
GCA_009826935.1,Flavobacterium sp. Sd200
GCA_009826975.1,Flavobacterium sp. HBTb2-11-1
GCA_012911015.1,Chelativorans sp. ZYF759
GCA_009834145.1,Streptomyces sp. HF10
GCA_009834125.1,Streptomyces sp. GS7
GCA_009834105.1,Streptomyces sp. GF20
GCA_009857745.1,Thalassovita mangrovi
GCA_009910705.1,Microvirga arsenatis
GCA_013087615.1,Rhizobium sp. WYCCWR 11152
GCA_014050125.1,Rhizobium changzhiense
GCA_010614725.1,Flavobacterium ajazii
GCA_018279165.1,Falsirhodobacter algicola
GCA_024649995.1,Gudongella sp.
GCA_009909615.1,Acidiluteibacter ferrifornacis
GCA_009858175.1,Pontibacillus sp. HMF3514
GCA_009832605.1,Flavobacteriaceae bacterium W22
GCA_019710595.1,Mycolicibacterium aurantiacum
GCA_009848505.1,Roseomonas harenae
GCA_009847015.1,Sunxiuqinia indica
GCA_009856825.1,Novosphingobium silvae
GCA_009831155.1,Streptomyces sp. XHT-2
GCA_009846885.1,Paenibacillus puerhi
GCA_009846865.1,Puerhibacterium puerhi
GCA_018141365.1,Pseudoalteromonas sp. M8
GCA_009857815.1,Pseudomaricurvus sp. HS19
GCA_009831105.1,Copranaerobaculum intestinale
GCA_014695345.1,Cyanobacteria bacterium FACHB-471
GCA_014695275.1,Cyanobacteria bacterium FACHB-472
GCA_014695325.1,Cyanobacteria bacterium FACHB-502
GCA_014695255.1,Cyanobacteria bacterium FACHB-63
GCA_014695195.1,Cyanobacteria bacterium FACHB-DQ100
GCA_014697025.1,Alkalinema sp. FACHB-956
GCA_014696225.1,Anabaena sp. FACHB-1237
GCA_014696335.1,Anabaena sp. FACHB-1250
GCA_014696755.1,Anabaena sp. FACHB-1391
GCA_014697485.1,Anabaena sp. FACHB-83
GCA_014698245.1,Aphanizomenon sp. FACHB-1399
GCA_014698265.1,Aphanizomenon sp. FACHB-1401
GCA_014696595.1,Aulosira sp. FACHB-113
GCA_014698045.1,Aulosira sp. FACHB-615
GCA_014696565.1,Calothrix sp. FACHB-1219
GCA_014697055.1,Calothrix sp. FACHB-156
GCA_014696495.1,Calothrix sp. FACHB-168
GCA_014696895.1,Chroococcidiopsis sp. FACHB-1243
GCA_014698845.1,Coleofasciculus sp. FACHB-1120
GCA_014695485.1,Coleofasciculus sp. FACHB-125
GCA_014695435.1,Coleofasciculus sp. FACHB-129
GCA_014695285.1,Coleofasciculus sp. FACHB-501
GCA_014695825.1,Coleofasciculus sp. FACHB-542
GCA_014695685.1,Coleofasciculus sp. FACHB-64
GCA_014695635.1,Coleofasciculus sp. FACHB-712
GCA_014698185.1,Coleofasciculus sp. FACHB-SPT36
GCA_014695475.1,Coleofasciculus sp. FACHB-SPT9
GCA_014695375.1,Coleofasciculus sp. FACHB-T130
GCA_014697415.1,Cyanobium sp. FACHB-13342
GCA_014697195.1,Cylindrospermum sp. FACHB-282
GCA_014696935.1,Desertifilum sp. FACHB-1129
GCA_014696985.1,Desertifilum sp. FACHB-866
GCA_014697015.1,Desertifilum sp. FACHB-868
GCA_014697585.1,Dolichospermum sp. FACHB-1091
GCA_014697535.1,Fischerella sp. FACHB-380
GCA_014696095.1,Leptolyngbya sp. FACHB-16
GCA_014697225.1,Leptolyngbya sp. FACHB-161
GCA_014695405.1,Leptolyngbya sp. FACHB-1624
GCA_014696055.1,Leptolyngbya sp. FACHB-17
GCA_014697285.1,Leptolyngbya sp. FACHB-238
GCA_014697265.1,Leptolyngbya sp. FACHB-239
GCA_014696065.1,Leptolyngbya sp. FACHB-261
GCA_014695975.1,Leptolyngbya sp. FACHB-321
GCA_014695955.1,Leptolyngbya sp. FACHB-36
GCA_014697245.1,Leptolyngbya sp. FACHB-402
GCA_014695875.1,Leptolyngbya sp. FACHB-541
GCA_014695775.1,Leptolyngbya sp. FACHB-60
GCA_014695745.1,Leptolyngbya sp. FACHB-671
GCA_014695615.1,Leptolyngbya sp. FACHB-711
GCA_014695575.1,Leptolyngbya sp. FACHB-8
GCA_014696485.1,Limnothrix sp. FACHB-1083
GCA_014696455.1,Limnothrix sp. FACHB-1088
GCA_014698235.1,Limnothrix sp. FACHB-406
GCA_014698215.1,Limnothrix sp. FACHB-708
GCA_014698135.1,Limnothrix sp. FACHB-881
GCA_014696155.1,Microcoleus sp. FACHB-1
GCA_014696105.1,Microcoleus sp. FACHB-1515
GCA_014695925.1,Microcoleus sp. FACHB-45
GCA_014695895.1,Microcoleus sp. FACHB-53
GCA_014695295.1,Microcoleus sp. FACHB-61
GCA_014695725.1,Microcoleus sp. FACHB-672
GCA_014695715.1,Microcoleus sp. FACHB-68
GCA_014695585.1,Microcoleus sp. FACHB-831
GCA_014695525.1,Microcoleus sp. FACHB-84
GCA_014695175.1,Microcoleus sp. FACHB-DQ6
GCA_014849525.1,Microcoleus sp. FACHB-SPT15
GCA_014696165.1,Nodosilinea sp. FACHB-13
GCA_014695395.1,Nodosilinea sp. FACHB-131
GCA_014696135.1,Nodosilinea sp. FACHB-141
GCA_014697425.1,Nostoc sp. FACHB-110
GCA_014698055.1,Nostoc sp. FACHB-133
GCA_014697455.1,Nostoc sp. FACHB-145
GCA_014697475.1,Nostoc sp. FACHB-152
GCA_014696905.1,Nostoc sp. FACHB-190
GCA_014697615.1,Nostoc sp. FACHB-280
