GCA_900128725.1,Buchnera aphidicola
GCA_000025165.1,Escherichia coli O55:H7 str. CB9615
GCA_006386585.1,Pseudomonas sp. Hp2
GCA_016464635.1,Pseudomonas sp. P22
GCA_014192635.1,Pseudomonas sp. Tn43
GCA_000164865.1,[Enterobacter] lignolyticus SCF1
GCA_000237995.2,Pediococcus claussenii ATCC BAA-344
GCA_003054265.1,Kordia periserrulae
GCA_000253255.1,Novosphingobium sp. PP1Y
GCA_019669905.1,Methylomonas koyamae
GCA_900103875.1,Pseudomonas arsenicoxydans
GCA_001270745.1,Jiangella muralis
GCA_000178315.1,Escherichia coli O157:H7 str. EC4009
GCA_000178695.1,Escherichia coli O157:H7 str. EC4192
GCA_000178715.1,Escherichia coli O157:H7 str. EC4084
GCA_000178735.1,Escherichia coli O157:H7 str. EC4127
GCA_000178755.1,Escherichia coli O157:H7 str. EC4191
GCA_000178775.1,Escherichia coli O157:H7 str. EC4205
GCA_000178795.1,Escherichia coli O157:H7 str. EC536
GCA_000234135.1,Selenomonas noxia F0398
GCA_000224615.1,Prevotella oulorum F0390
GCA_018127865.1,Prevotella nigrescens F0103
GCA_000178275.1,Bacteroides ovatus SD CMC 3f
GCA_000178295.1,Bacteroides xylanisolvens SD CC 2a
GCA_000178195.1,Phocaeicola vulgatus PC510
GCA_000577295.1,Bacteroides xylanisolvens SD CC 1b
GCA_000178255.1,Turicibacter sanguinis PC909
GCA_000183965.1,Listeria seeligeri FSL S4-171
GCA_000183945.1,Listeria seeligeri FSL N1-067
GCA_000183925.1,Listeria ivanovii FSL F6-596
GCA_000183905.1,Listeria innocua FSL J1-023
GCA_000183885.1,Listeria innocua FSL S4-378
GCA_000183865.1,Listeria marthii FSL S4-120
GCA_000183845.1,Listeria monocytogenes FSL F2-208
GCA_000165905.1,Bifidobacterium bifidum PRL2010
GCA_018500185.1,Litoribacter ruber
GCA_900099675.1,Myroides phaeus
GCA_001767255.1,Corynebacterium sp. NML98-0116
GCA_000328985.1,Salmonella enterica subsp. enterica serovar Enteritidis str. 22704
GCA_000329005.1,Salmonella enterica subsp. enterica serovar Enteritidis str. SE30663
GCA_000329025.1,Salmonella enterica subsp. enterica serovar Enteritidis str. CHS44
GCA_000486125.1,Salmonella enterica subsp. enterica serovar Typhimurium str. ST4581
GCA_018338535.1,Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26
GCA_000486205.1,Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA56
GCA_000484015.1,Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA61
GCA_000486185.1,Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA62
GCA_000826545.1,Kibdelosporangium sp. MJ126-NF4
GCA_000025145.2,Staphylococcus aureus 04-02981
GCA_003054225.1,Christiangramia gaetbulicola
GCA_030326005.1,Myroides marinus
GCA_000192885.1,Brucella melitensis M5-90
GCA_031316495.1,Bacillus spizizenii ATCC 6633 = JCM 2499
GCA_000260715.1,Bifidobacterium animalis subsp. animalis ATCC 25527
GCA_019977655.1,Clostridium gelidum
GCA_029265375.1,Nesterenkonia sp.
GCA_004349235.1,Actinomadura darangshiensis
GCA_004362665.1,Flavobacterium dankookense
GCA_000025405.2,Pantoea ananatis LMG 20103
GCA_000147035.1,Candidatus Karelsulcia muelleri CARI
GCA_016908315.1,Halanaerobacter jeridensis
GCA_000186945.2,Solobacterium moorei F0204
GCA_000165735.1,Megasphaera micronuciformis F0359
GCA_000213295.2,Capnocytophaga sp. oral taxon 329 str. F0087
GCA_000184365.2,Streptococcus anginosus F0211
GCA_000186965.1,Actinomyces sp. oral taxon 171 str. F0337
GCA_963558105.1,Lactobacillus rogosae
GCA_000802425.1,Pseudomonas flexibilis
GCA_003149165.1,Fibrobacter succinogenes subsp. elongatus
GCA_000266945.1,Desulfomonile tiedjei DSM 6799
GCA_905192745.1,uncultured Oscillospiraceae bacterium
GCA_000092745.1,Chlamydia trachomatis E/11023
GCA_000092665.1,Chlamydia trachomatis E/150
GCA_000092685.1,Chlamydia trachomatis G/9768
GCA_000092705.1,Chlamydia trachomatis G/11222
GCA_000092725.1,Chlamydia trachomatis G/11074
GCA_012922135.1,Xanthomonas hortorum pv. vitians
GCA_007991615.1,Novosphingobium sediminis
GCA_000164055.1,Acinetobacter haemolyticus ATCC 19194
GCA_000224435.1,Mycobacterium tuberculosis CTRI-2
GCA_000256525.1,Mycobacterium tuberculosis CTRI-4
GCA_028894985.1,Sinorhizobium meliloti SM11
GCA_000280765.1,Pseudomonas gingeri NCPPB 3146 = LMG 5327
GCA_017051665.1,Aliamphritea spongicola
GCA_025574485.1,Kordiimonas aquimaris
GCA_030409895.1,Cyclobacterium jeungdonense
GCA_023805255.1,Gramella jeungdoensis
GCA_014191545.1,Terrihabitans soli
GCA_945630165.1,Jeotgalibaca dankookensis
GCA_002355535.1,Aurantimicrobium minutum
GCA_001748245.1,Oligoflexus tunisiensis
GCA_947071955.1,uncultured Plesiomonas sp.
GCA_004115865.1,Aliarcobacter trophiarum
GCA_000203215.1,Mycoplasma suis KI3806
GCA_000025385.1,Mycoplasmoides gallisepticum str. F
GCA_000472485.1,Pontibacter actiniarum DSM 19842
GCA_000183725.1,Sulfuricurvum kujiense DSM 16994
GCA_016860625.1,Fructobacillus tropaeoli
GCA_030409905.1,Echinicola jeungdonensis
GCA_903994065.1,Jeotgalicoccus coquinae
GCA_903994055.1,Jeotgalicoccus aerolatus
GCA_000219645.1,Bradyrhizobiaceae bacterium SG-6C
GCA_002776695.1,Bradyrhizobium nitroreducens
GCA_004923315.1,Azospirillum sp. TSA2s
GCA_003115895.1,Azospirillum sp. TSA6c
GCA_000818395.1,Noviherbaspirillum autotrophicum
GCA_016907275.1,Micromonospora luteifusca
GCA_015751765.1,Micromonospora ureilytica
GCA_003264365.1,Micromonospora noduli
GCA_015751785.1,Micromonospora vinacea
GCA_032108445.1,Micromonospora halotolerans
GCA_900143515.1,Micromonospora cremea
GCA_900090275.1,Micromonospora zamorensis
GCA_023656545.1,Micromonospora phytophila
GCA_000186385.1,Deinococcus maricopensis DSM 21211
GCA_000190535.1,Odoribacter splanchnicus DSM 20712
GCA_000177695.1,Acinetobacter baumannii AB056
GCA_000177715.1,Acinetobacter baumannii AB058
GCA_000177735.1,Acinetobacter baumannii AB059
GCA_000262465.1,Frankia sp. QA3
GCA_000092585.1,Mycoplasmoides gallisepticum str. R(low)
GCA_000025365.1,Mycoplasmoides gallisepticum str. R(high)
GCA_934196735.1,uncultured Solibacillus sp.
GCA_905371935.1,Capnocytophaga sp. oral taxon 338
GCA_900099065.1,Helicobacter suis HS1
GCA_000187605.2,Helicobacter suis HS5
GCA_000266905.1,Mycolicibacterium chubuense NBB4
GCA_019702905.1,Acinetobacter sp. Tol 5
GCA_000230895.3,Mycolicibacterium rhodesiae NBB3
GCA_000243415.3,Mycolicibacterium tusciae JS617
GCA_000184685.1,Intrasporangium calvum DSM 43043
GCA_001636945.2,Streptomyces sp. FXJ1.172
GCA_000500635.1,Streptomyces sp. GXT6
GCA_018394335.1,Shewanella dokdonensis
GCA_013394715.1,Actinomyces sp. oral taxon 169
GCA_018367575.1,Actinomyces sp. oral taxon 181
GCA_001278845.1,Actinomyces sp. oral taxon 414
GCA_905373145.1,Actinomyces sp. oral taxon 448
GCA_905372845.1,Aggregatibacter sp. oral taxon 458
GCA_018128305.1,Aggregatibacter sp. oral taxon 513
GCA_905373115.1,Atopobium sp. oral taxon 199
GCA_018128285.1,Atopobium sp. oral taxon 416
GCA_002999155.1,Dietzia sp. oral taxon 368
GCA_002998595.1,Haemophilus sp. oral taxon 036
GCA_001274535.1,Leptotrichia sp. oral taxon 212
GCA_905371725.1,Leptotrichia sp. oral taxon 215
GCA_018128225.1,Leptotrichia sp. oral taxon 218
GCA_018128245.1,Leptotrichia sp. oral taxon 221
GCA_013394795.1,Leptotrichia sp. oral taxon 223
GCA_013394865.1,Leptotrichia sp. oral taxon 417
GCA_002240055.1,Leptotrichia sp. oral taxon 498
GCA_905371905.1,Olsenella sp. oral taxon 807
GCA_018363925.1,Peptoniphilus sp. oral taxon 375
GCA_018127745.1,Porphyromonas sp. oral taxon 275
GCA_905372685.1,Porphyromonas sp. oral taxon 278
GCA_905371465.1,Prevotella sp. oral taxon 306
GCA_003043945.1,Prevotella sp. oral taxon 376
GCA_018127805.1,Prevotella sp. oral taxon 475
GCA_001683335.1,Selenomonas sp. oral taxon 126
GCA_001189555.1,Selenomonas sp. oral taxon 478
GCA_013394695.1,Streptococcus sp. oral taxon 061
GCA_001683375.1,Streptococcus sp. oral taxon 064
GCA_001553685.1,Streptococcus sp. oral taxon 431
GCA_905372755.1,Tannerella serpentiformis
GCA_002890575.1,Tannerella sp. oral taxon 808
GCA_905372705.1,Actinobaculum sp. oral taxon 183
GCA_000148935.1,Pantoea vagans C9-1
GCA_000210515.1,Limosilactobacillus fermentum CECT 5716
GCA_000143435.1,Ligilactobacillus salivarius CECT 5713
GCA_018379055.1,Lachnospiraceae bacterium oral taxon 082
GCA_018141845.1,Lachnospiraceae bacterium oral taxon 096
GCA_002999035.1,Lachnospiraceae bacterium oral taxon 500
GCA_001554015.1,Selenomonas sp. oral taxon 136
GCA_007845545.1,TM7 phylum sp. oral taxon 346
GCA_018127705.1,TM7 phylum sp. oral taxon 349
GCA_007845205.1,TM7 phylum sp. oral taxon 350
GCA_007845195.1,TM7 phylum sp. oral taxon 351
GCA_007845295.1,TM7 phylum sp. oral taxon 352
GCA_007845255.1,TM7 phylum sp. oral taxon 353
GCA_007845105.1,TM7 phylum sp. oral taxon 356
GCA_010202115.1,Candidatus Saccharibacteria bacterium oral taxon 488
GCA_004119415.1,Chryseobacterium sp. CH1
GCA_004119445.1,Chryseobacterium sp. CH21
GCA_004119455.1,Chryseobacterium sp. CH25
GCA_000227685.3,Thioalkalivibrio paradoxus ARh 1
GCA_000378965.1,Thioalkalivibrio thiocyanodenitrificans ARhD 1
GCA_900156725.1,Kaistella chaponensis
GCA_000183305.1,Buchnera aphidicola str. JF98 (Acyrthosiphon pisum)
GCA_000183285.1,Buchnera aphidicola str. JF99 (Acyrthosiphon pisum)
GCA_000183245.1,Buchnera aphidicola str. TLW03 (Acyrthosiphon pisum)
GCA_000183225.1,Buchnera aphidicola str. LL01 (Acyrthosiphon pisum)
GCA_000282715.1,Amycolatopsis mediterranei S699
GCA_000177755.1,Lactobacillus iners AB-1
GCA_000801125.1,Rhodococcus sp. Chr-9
GCA_913046295.1,Candidatus Atelocyanobacterium thalassa
GCA_900156615.1,Kroppenstedtia eburnea
GCA_000231305.1,Leucobacter chromiiresistens JG 31
GCA_016862855.1,Phytomonospora endophytica
GCA_014203235.1,Nonomuraea endophytica
GCA_003386285.1,Nocardiopsis sp. FIRDI 009
GCA_900220995.1,Salinicoccus kekensis
GCA_000225325.1,Fructilactobacillus sanfranciscensis TMW 1.1304
GCA_003315515.1,Brenneria salicis ATCC 15712 = DSM 30166
GCA_000516535.1,Pseudoleptotrichia goodfellowii DSM 19756
GCA_000092165.1,Bacillus thuringiensis BMB171
GCA_014202905.1,Chitinivorax tropicus
GCA_011773605.1,Hydrotalea flava
GCA_900220985.1,Hoeflea halophila
GCA_000166195.3,Mucilaginibacter paludis DSM 18603
GCA_000178135.1,Lysinibacillus fusiformis ZC1
GCA_000025745.1,Escherichia coli IHE3034
GCA_000164395.1,Novacetimonas hansenii ATCC 23769
GCA_937910365.1,uncultured Desulfopila sp.
GCA_019550795.1,Paenibacillus sp. sptzw28
GCA_000193415.2,Paenibacillus vortex V453
GCA_000204015.1,Asticcacaulis biprosthecium C19
GCA_000213655.1,Alteromonas naphthalenivorans
GCA_030285625.1,Amycolatopsis sp. 2-15
GCA_030264295.1,Amycolatopsis sp. 2-2
GCA_014654295.1,Amycolatopsis acidiphila
GCA_030285665.1,Amycolatopsis sp. 4-36
GCA_004168035.1,Nocardioides iriomotensis
GCA_000027205.1,Erwinia amylovora ATCC 49946
GCA_000025565.1,Enterobacter cloacae subsp. cloacae ATCC 13047
GCA_000092785.1,Waddlia chondrophila WSU 86-1044
GCA_003116065.1,Azospirillum sp. TSO5
GCA_003116015.1,Azospirillum sp. TSO22-1
GCA_003116095.1,Azospirillum sp. TSO35-2
GCA_014652155.1,Psychrosphaera saromensis
GCA_002117105.1,Oceanicoccus sagamiensis
GCA_002257665.1,Rubricoccus marinus
GCA_001466905.1,Pseudomonas sp. ICMP 3272
GCA_001466965.1,Pseudomonas syringae pv. syringae PD2766
GCA_001466875.1,Pseudomonas syringae pv. syringae PD2774
GCA_002288525.1,Sinorhizobium sojae CCBAU 05684
GCA_000297095.1,Treponema primitia ZAS-1
GCA_000218625.1,Flexistipes sinusarabici DSM 4947
GCA_000234725.1,Mycobacterium tuberculosis variant bovis BCG str. Mexico
GCA_000227705.3,Thermobacillus composti KWC4
GCA_000179615.1,Paenibacillus curdlanolyticus YK9
GCA_000210535.1,[Clostridium] cf. saccharolyticum K10
GCA_000227665.3,Thiomicrospira aerophila AL3
GCA_000214825.1,Thiomicrospira cyclica ALM1
GCA_000192865.1,Marinomonas mediterranea MMB-1
GCA_000253295.1,Hyphomicrobium sp. MC1
GCA_000210575.1,Alistipes shahii WAL 8301
GCA_000210615.1,Faecalitalea cylindroides T2-87
GCA_000210635.1,[Eubacterium] siraeum V10Sc8a
GCA_000210555.1,Coprococcus catus GD/7
GCA_001417795.1,Microbispora sp. GMKU363
GCA_004295665.1,Litorilituus sediminis
GCA_900100175.1,Ferrimonas sediminum
GCA_000092805.1,Chlamydia trachomatis G/9301
GCA_000290935.2,Bacillus cereus IS075
GCA_000398945.1,Bacillus cereus str. Schrouff
GCA_000398785.1,Bacillus cereus TIAC219
GCA_000290955.1,Bacillus cereus VD022
GCA_000290975.2,Bacillus cereus VD142
GCA_000146305.1,Edwardsiella tarda FL6-60
GCA_000210735.1,Faecalibacterium prausnitzii L2-6
GCA_000210655.1,Roseburia intestinalis XB6B4
GCA_000184205.1,Campylobacter jejuni subsp. jejuni S3
GCA_000283735.1,Salmonella enterica subsp. enterica serovar Typhimurium str. T000240
GCA_003687505.1,Streptomyces sp. S1
GCA_000237085.1,Acetivibrio clariflavus DSM 19732
GCA_000165925.1,Bacillus atrophaeus 1942
GCA_000204725.2,Bacillus atrophaeus Detrick-1
GCA_000204745.2,Bacillus atrophaeus Detrick-2
GCA_000204765.2,Bacillus atrophaeus Detrick-3
GCA_016908465.1,Lysinibacillus composti
GCA_000312285.1,Microcystis aeruginosa PCC 9701
GCA_900115835.1,Nitratireductor indicus
GCA_000143945.1,Mycoplasmoides pneumoniae FH
GCA_018129385.1,Bradyrhizobium lablabi
GCA_028128835.1,Bradyrhizobium sp. CCBAU 65884
GCA_004331465.1,Kribbella pittospori
GCA_013870515.1,Streptomyces albidus (ex Kaewkla and Franco 2022)
GCA_013870535.1,Streptomyces phytophilus
GCA_002983495.1,Mycobacterium shigaense
GCA_000210755.1,Bifidobacterium longum subsp. longum F8
GCA_001691155.1,Vibrio genomosp. F10
GCA_005146325.1,Vibrio genomosp. F6
GCA_025821685.1,Mycolicibacter algericus DSM 45454
GCA_000204785.2,Bacillus atrophaeus 1013-1
GCA_000204805.2,Bacillus atrophaeus 1013-2
GCA_000204825.2,Bacillus atrophaeus ATCC 9372-2
GCA_023223645.1,Natroniella sulfidigena
GCA_902760825.1,uncultured Bifidobacteriaceae bacterium
GCA_002443175.1,Cycloclasticus sp. PY97N
GCA_014202815.1,Glaciimonas immobilis
GCA_000971275.1,Devosia psychrophila
GCA_002217355.1,Flavobacterium oncorhynchi
GCA_963519195.1,Pseudarthrobacter equi
GCA_001748285.1,Thermogemmatispora onikobensis
GCA_017303035.1,Thalassospira povalilytica
GCA_014202975.1,Povalibacter uvarum
GCA_014200305.1,Neomicrococcus lactis
GCA_002399725.1,Phocaeicola paurosaccharolyticus
GCA_000262525.1,Leptothrix ochracea L12
GCA_945952335.1,uncultured Reyranella sp.
GCA_947487915.1,uncultured Serinicoccus sp.
GCA_900142725.1,Roseibium suaedae
GCA_017873095.1,Rhizobium halophytocola
GCA_003254375.1,Methylobacterium sp. XJLW
GCA_900112575.1,Flavobacterium phragmitis
GCA_000299895.1,Idiomarina xiamenensis 10-D-4
GCA_025685575.1,Granulicella cerasi
GCA_002899895.2,Chryseobacterium oncorhynchi
GCA_000262125.1,Escherichia coli Xuzhou21
GCA_001941865.1,Pseudomonas alcaliphila JAB1
GCA_000187665.4,Paenibacillus larvae subsp. larvae B-3650
GCA_000231365.2,Fischerella thermalis JSC-11
GCA_016863615.1,Virgisporangium aliadipatigenens
GCA_003992015.1,Veillonella sp. VA137
GCA_003992005.1,Veillonella sp. VA139
GCA_003992175.1,Veillonella sp. VA141
GCA_003992135.1,Veillonella sp. VA142
GCA_000214395.1,Delftia sp. Cs1-4
GCA_009909195.1,Paenibacillus sacheonensis
GCA_000164035.1,Achromobacter piechaudii ATCC 43553
GCA_017052515.1,Fictibacillus nanhaiensis
GCA_001275405.1,Xenorhabdus sp. GDc328
GCA_000763055.1,Collinsella sp. 4_8_47FAA
GCA_000209385.2,Lachnospiraceae bacterium 2_1_46FAA
GCA_000231275.1,Alistipes indistinctus YIT 12060
GCA_000296465.1,Barnesiella intestinihominis YIT 11860
GCA_000315485.1,Bacteroides oleiciplenus YIT 12058
GCA_000277345.1,Bifidobacterium animalis subsp. lactis Bi-07
GCA_949494455.1,Enterocloster bolteae WAL-14578
GCA_000233455.1,[Clostridium] citroniae WAL-17108
GCA_001078435.1,[Clostridium] citroniae WAL-19142
GCA_000234155.1,[Clostridium] clostridioforme 2_1_49FAA
GCA_001078445.1,[Clostridium] clostridioforme WAL-7855
GCA_000235505.1,Hungatella hathewayi WAL-18680
GCA_000760655.1,Flavonifractor plautii 1_3_50AFAA
GCA_000243175.1,Clostridium perfringens WAL-14572
GCA_000189595.1,[Clostridium] symbiosum WAL-14163
GCA_000189615.1,[Clostridium] symbiosum WAL-14673
GCA_000225705.1,Collinsella tanakaei YIT 12063
GCA_000242435.1,Dialister succinatiphilus YIT 11850
GCA_000225745.1,Dorea formicigenerans 4_6_53AFAA
GCA_000213555.1,Dysgonomonas gadei ATCC BAA-286
GCA_000376405.1,Dysgonomonas mossii DSM 22836
GCA_000763035.1,Eggerthella lenta 1_1_60AFAA
GCA_000234175.1,Enterococcus saccharolyticus 30_1
GCA_000242215.1,Fusobacterium necrophorum subsp. funduliforme 1_1_36S
GCA_000245775.1,Megamonas funiformis YIT 11815
GCA_000243215.1,Odoribacter laneus YIT 12061
GCA_000296445.1,Slackia piriformis YIT 12062
GCA_000186545.1,Streptococcus anginosus 1_2_62CV
GCA_000186505.1,Sutterella wadsworthensis 3_1_45B
GCA_000297775.1,Sutterella wadsworthensis 2_1_59BFAA
GCA_009735645.1,Microbacterium oryzae
GCA_000193515.2,Bordetella pertussis B0558
GCA_000193535.2,Bordetella pertussis B1193
GCA_000193555.2,Bordetella pertussis B1831
GCA_000193575.2,Bordetella pertussis B1834
GCA_000193595.3,Bordetella pertussis B1917
GCA_000193615.3,Bordetella pertussis B1920
GCA_000214095.3,Acidithiobacillus ferrivorans SS3
GCA_000187005.1,Thermus scotoductus SA-01
GCA_002028345.1,Spiroplasma eriocheiris CCTCC M 207170
GCA_003363885.1,Xanthomonas dyei
GCA_000204845.2,Bacillus atrophaeus ATCC 49822-1
GCA_000204865.2,Bacillus atrophaeus ATCC 49822-2
GCA_000292795.1,Pseudomonas fluorescens R124
GCA_000215105.1,Isoptericola variabilis 225
GCA_000230915.2,Paenibacillus lactis 154
GCA_000213805.1,Pseudomonas fulva 12-X
GCA_000185965.1,Pseudoxanthomonas suwonensis 11-1
GCA_000512835.2,Bacillus anthracis str. A16
GCA_022370455.1,Methylocystis sp. SB2
GCA_000224105.1,Mycoplasma putrefaciens KS1
GCA_000524555.1,Mesomycoplasma bovoculi M165/69
GCA_000875755.1,Mycoplasma yeatsii GM274B
GCA_028885435.1,Mesomycoplasma ovipneumoniae ATCC 29419
GCA_000815065.1,Mesomycoplasma flocculare ATCC 27399
GCA_000739435.1,Actinobacillus suis ATCC 33415
GCA_900637125.1,Taylorella equigenitalis ATCC 35865
GCA_000696305.2,Moraxella bovoculi 237
GCA_002844275.1,Thalassospira lohafexi
GCA_003201595.1,Sphaerotilus hippei
GCA_014202035.1,Treponema rectale
GCA_017161305.1,Treponema ruminis
GCA_019843875.1,Candidatus Liberibacter europaeus
GCA_000219725.1,Gracilinema caldarium DSM 7334
GCA_000179775.1,Ahrensia sp. R2A130
GCA_000148725.1,Roseibium sp. TrichSKD4
GCA_000299115.1,alpha proteobacterium HIMB59
GCA_000227505.4,gamma proteobacterium HIMB55
GCA_000188335.2,Salmonella enterica subsp. enterica serovar Montevideo str. 315996572
GCA_000335975.1,Salmonella enterica subsp. enterica serovar Montevideo str. 316111868
GCA_000188355.2,Salmonella enterica subsp. enterica serovar Montevideo str. 495297-1
GCA_000188375.2,Salmonella enterica subsp. enterica serovar Montevideo str. 495297-3
GCA_000188395.2,Salmonella enterica subsp. enterica serovar Montevideo str. 495297-4
GCA_000188415.2,Salmonella enterica subsp. enterica serovar Montevideo str. 515920-1
GCA_000188435.2,Salmonella enterica subsp. enterica serovar Montevideo str. 515920-2
GCA_000188455.2,Salmonella enterica subsp. enterica serovar Montevideo str. 531954
GCA_009649015.1,Vibrio parahaemolyticus 10329
GCA_000829985.1,Escherichia coli 1303
GCA_000735505.1,Rahnella aquatilis CIP 78.65 = ATCC 33071
GCA_000347675.2,Sphingomonas sp. MM-1
GCA_004342065.1,Primorskyibacter sedentarius
GCA_900113675.1,Pisciglobus halotolerans
GCA_900090105.1,Micromonospora humi
GCA_016900095.1,Gemmiger formicilis
GCA_032108755.1,Acetoanaerobium noterae
GCA_000280725.1,Rhodococcus sp. JVH1
GCA_000299915.1,Gallaecimonas xiamenensis 3-C-1
GCA_902168115.1,uncultured Methylopila sp.
GCA_900172325.1,Oceanibacterium hippocampi
GCA_024662135.1,Bacillus sp. K1
GCA_000252445.1,Deinococcus gobiensis I-0
GCA_019042735.1,Bacillus alkalicola
GCA_900103955.1,Alkalicoccus daliensis
GCA_000166515.1,Pseudomonas fluorescens WH6
GCA_000143205.1,Lactococcus cremoris subsp. cremoris NZ9000
